X1,X2,X3,Y,NX1,NX2,NX3,NY,,,,,,,,,,,,
10198.3,10198.7,10191.8,10257.6,0.705350598,0.716499643,0.72074566,0.70783305,,,,,,,,,,,,
10257.6,10198.3,10198.7,10350.6,0.732050908,0.716317842,0.720563836,0.707651267,,,,,,,,,,,,
10350.6,10257.6,10198.3,10401.1,0.773924919,0.743269839,0.747519239,0.734600667,,,,,,,,,,,,
10401.1,10350.6,10257.6,10343.6,0.796662957,0.78553857,0.789793312,0.776865326,,,,,,,,,,,,
10343.6,10401.1,10350.6,10430.7,0.770773111,0.808490946,0.812748587,0.79981549,,,,,,,,,,,,
10430.7,10343.6,10401.1,10353.5,0.809990599,0.782357053,0.786611392,0.773684115,,,,,,,,,,,,
10353.5,10430.7,10343.6,10497.6,0.775230667,0.821944219,0.826203561,0.813267467,,,,,,,,,,,,
10497.6,10353.5,10430.7,10507,0.840112871,0.786856628,0.791111535,0.778183256,,,,,,,,,,,,
10507,10497.6,10353.5,10558.3,0.844345298,0.852350436,0.85661362,0.843670754,,,,,,,,,,,,
10558.3,10507,10497.6,10667.4,0.867443542,0.856622759,0.860886483,0.847942665,,,,,,,,,,,,
10667.4,10558.3,10507,10772.5,0.916566709,0.879938736,0.884205407,0.871256397,,,,,,,,,,,,
10772.5,10667.4,10558.3,10846.7,0.963888844,0.929524957,0.933797894,0.92083784,,,,,,,,,,,,
10846.7,10772.5,10667.4,10828.9,0.997298001,0.977293168,0.981572141,0.968601449,,,,,,,,,,,,
10828.9,10846.7,10772.5,10655.5,0.989283405,1.011017252,1.015300487,1.002322284,,,,,,,,,,,,
10655.5,10828.9,10846.7,10525.9,0.911208637,1.002927108,1.00720932,0.994232919,,,,,,,,,,,,
10525.9,10655.5,10828.9,10406.4,0.852855177,0.924116378,0.928388631,0.915429782,,,,,,,,,,,,
10406.4,10525.9,10655.5,10317.4,0.799049325,0.865212856,0.869477665,0.856531935,,,,,,,,,,,,
10317.4,10406.4,10525.9,10576.7,0.758976347,0.810899809,0.815157755,0.802224121,,,,,,,,,,,,
10576.7,10317.4,10406.4,10557.2,0.875728293,0.770449088,0.774701922,0.761777297,,,,,,,,,,,,
10557.2,10576.7,10317.4,10562.8,0.866948258,0.888301582,0.892569309,0.879618436,,,,,,,,,,,,
10562.8,10557.2,10576.7,10481.6,0.869469704,0.879438784,0.883705391,0.870756492,,,,,,,,,,,,
10481.6,10562.8,10557.2,10220.7,0.83290874,0.881983997,0.886250926,0.873301461,,,,,,,,,,,,
10220.7,10481.6,10562.8,10244.6,0.715436381,0.845078396,0.849340661,0.836399415,,,,,,,,,,,,
10244.6,10220.7,10481.6,9955.23,0.726197552,0.726498698,0.730745978,0.717831141,,,,,,,,,,,,
9955.23,10244.6,10220.7,9584.79,0.595906343,0.737361307,0.74160996,0.728692704,,,,,,,,,,,,
9584.79,9955.23,10244.6,9876.51,0.429112703,0.605841924,0.610073957,0.597185992,,,,,,,,,,,,
9876.51,9584.79,9955.23,9942.87,0.560462019,0.437476024,0.441686781,0.428836313,,,,,,,,,,,,
9942.87,9876.51,9584.79,10086.15,0.590341152,0.570063488,0.574291,0.561411003,,,,,,,,,,,,
10086.15,9942.87,9876.51,10064.13,0.654854143,0.600224273,0.604455596,0.591568882,,,,,,,,,,,,
10064.13,10086.15,9942.87,10170.97,0.644939458,0.665345389,0.669584941,0.656683724,,,,,,,,,,,,
10170.97,10064.13,10086.15,10125.91,0.693045042,0.655337244,0.659575532,0.646676544,,,,,,,,,,,,
10125.91,10170.97,10064.13,10001.7,0.672756409,0.703896289,0.708140714,0.69523091,,,,,,,,,,,,
10001.7,10125.91,10170.97,10068.7,0.61682984,0.683416407,0.687658244,0.674753002,,,,,,,,,,,,
10068.7,10001.7,10125.91,9927.1,0.646997138,0.626962654,0.631197356,0.618304687,,,,,,,,,,,,
9927.1,10068.7,10001.7,9965.21,0.58324058,0.65741432,0.661652871,0.64875342,,,,,,,,,,,,
9965.21,9927.1,10068.7,9892.77,0.600399919,0.593056769,0.597287186,0.584402069,,,,,,,,,,,,
9892.77,9965.21,9927.1,10157.17,0.567783217,0.610377858,0.614610465,0.60172149,,,,,,,,,,,,
10157.17,9892.77,9965.21,9988.63,0.686831479,0.577453698,0.581682144,0.568800502,,,,,,,,,,,,
9988.63,10157.17,9892.77,10028.5,0.610944966,0.697624155,0.701867787,0.68895938,,,,,,,,,,,,
10028.5,9988.63,10157.17,9984.57,0.628896759,0.621022307,0.625256258,0.612364912,,,,,,,,,,,,
9984.57,10028.5,9988.63,9876.4,0.609116918,0.639143321,0.643379562,0.63048418,,,,,,,,,,,,
9876.4,9984.57,10028.5,9908.85,0.560412491,0.619177026,0.623410745,0.61051981,,,,,,,,,,,,
9908.85,9876.4,9984.57,10032.57,0.575023368,0.570013493,0.574240999,0.561361013,,,,,,,,,,,,
10032.57,9908.85,9876.4,10155.1,0.63072931,0.584762098,0.588991468,0.576108198,,,,,,,,,,,,
10155.1,10032.57,9908.85,10306.75,0.685899445,0.640993146,0.645229621,0.632333827,,,,,,,,,,,,
10306.75,10155.1,10032.57,10252.15,0.754181097,0.696683335,0.700926848,0.688018651,,,,,,,,,,,,
10252.15,10306.75,10155.1,10305.43,0.729597001,0.765608637,0.769860859,0.756937312,,,,,,,,,,,,
10305.43,10252.15,10306.75,10386.52,0.753586757,0.740792801,0.745041888,0.732123867,,,,,,,,,,,,
10386.52,10305.43,10252.15,10528.69,0.790098192,0.765008693,0.76926084,0.756337426,,,,,,,,,,,,
10528.69,10386.52,10305.43,10512.48,0.854111397,0.8018643,0.806121104,0.793189482,,,,,,,,,,,,
10512.48,10528.69,10386.52,10616.24,0.846812712,0.866480918,0.870745887,0.857799875,,,,,,,,,,,,
10616.24,10512.48,10528.69,10592.72,0.893531501,0.859113432,0.863377471,0.850433099,,,,,,,,,,,,
10592.72,10616.24,10512.48,10743.55,0.882941429,0.90627261,0.910542608,0.897587733,,,,,,,,,,,,
10743.55,10592.72,10616.24,10855.82,0.95085387,0.895582712,0.899851359,0.886898865,,,,,,,,,,,,
10855.82,10743.55,10592.72,10926.91,1.001404355,0.964135321,0.968412631,0.95544487,,,,,,,,,,,,
10926.91,10855.82,10743.55,10942.75,1.033413209,1.015162315,1.019446073,1.006466947,,,,,,,,,,,,
10942.75,10926.91,10855.82,10959.71,1.040545299,1.047472897,1.051760738,1.038774416,,,,,,,,,,,,
10959.71,10942.75,10926.91,10886.42,1.048181677,1.054672216,1.058960967,1.045973042,,,,,,,,,,,,
10886.42,10959.71,10942.75,10880.2,1.015182256,1.062380578,1.066670303,1.053680661,,,,,,,,,,,,
10880.2,10886.42,10959.71,10924.5,1.01238165,1.029070091,1.033355607,1.020373383,,,,,,,,,,,,
10924.5,10880.2,10886.42,10909.31,1.032328087,1.026243086,1.030528244,1.01754665,,,,,,,,,,,,
10909.31,10924.5,10880.2,11167.04,1.025488665,1.046377546,1.050665248,1.03767917,,,,,,,,,,,,
11167.04,10909.31,10924.5,11399.83,1.141533705,1.039473653,1.043760483,1.030775943,,,,,,,,,,,,
11399.83,11167.04,10909.31,11565.25,1.246349307,1.156612578,1.160914211,1.147903582,,,,,,,,,,,,
11565.25,11399.83,11167.04,11528.27,1.320831015,1.262416211,1.266731214,1.253697021,,,,,,,,,,,,
11528.27,11565.25,11399.83,11327.71,1.304180467,1.337600012,1.341924516,1.328873579,,,,,,,,,,,,
11327.71,11528.27,11565.25,11010.59,1.213876687,1.32079251,1.32511489,1.312067696,,,,,,,,,,,,
11010.59,11327.71,11528.27,10945.35,1.071090813,1.229637492,1.233948353,1.22092146,,,,,,,,,,,,
10945.35,11010.59,11327.71,11246.71,1.04171597,1.085505664,1.089798312,1.076803519,,,,,,,,,,,,
11246.71,10945.35,11010.59,11012.4,1.177405774,1.055853922,1.060142823,1.047154634,,,,,,,,,,,,
11012.4,11246.71,10945.35,11017.51,1.071905781,1.192822791,1.197129,1.184110306,,,,,,,,,,,,
11017.51,11012.4,11246.71,10973.08,1.0742066,1.086328314,1.090621065,1.07762609,,,,,,,,,,,,
10973.08,11017.51,11012.4,10739.45,1.054201629,1.088650822,1.092943866,1.079948373,,,,,,,,,,,,
10739.45,10973.08,11017.51,10743.84,0.949007811,1.068457276,1.072747769,1.059756774,,,,,,,,,,,,
10743.84,10739.45,10973.08,10869.32,0.950984444,0.962271861,0.966548936,0.953581589,,,,,,,,,,,,
10869.32,10743.84,10739.45,10811.86,1.007482841,0.964267127,0.968544454,0.955576663,,,,,,,,,,,,
10811.86,10869.32,10743.84,10850.04,0.981611006,1.021298099,1.025582632,1.01260214,,,,,,,,,,,,
10850.04,10811.86,10869.32,10705.87,0.998801863,0.995182386,0.999463619,0.986488943,,,,,,,,,,,,
10705.87,10850.04,10811.86,10430.66,0.933888141,1.012535291,1.016818717,1.003840176,,,,,,,,,,,,
10430.66,10705.87,10850.04,10622.55,0.809972588,0.947009668,0.951284814,0.938320866,,,,,,,,,,,,
10622.55,10430.66,10705.87,10646.26,0.89637263,0.821926039,0.826185379,0.813249289,,,,,,,,,,,,
10646.26,10622.55,10430.66,10867.11,0.907048251,0.909140521,0.913410881,0.900455368,,,,,,,,,,,,
10867.11,10646.26,10622.55,10870.9,1.00648777,0.919916775,0.924188497,0.911230583,,,,,,,,,,,,
10870.9,10867.11,10646.26,10750.41,1.008194249,1.020293648,1.024578055,1.011597786,,,,,,,,,,,,
10750.41,10870.9,10867.11,10762.16,0.953942641,1.022016213,1.026300837,1.013320184,,,,,,,,,,,,
10762.16,10750.41,10870.9,10594.57,0.959233174,0.967253208,0.971530912,0.958562456,,,,,,,,,,,,
10594.57,10762.16,10750.41,10618.75,0.883774406,0.972593613,0.976871991,0.963902346,,,,,,,,,,,,
10618.75,10594.57,10762.16,10388.19,0.894661649,0.896423541,0.900692295,0.887739613,,,,,,,,,,,,
10388.19,10618.75,10594.57,10416,0.790850123,0.907413411,0.911683554,0.898728425,,,,,,,,,,,,
10416,10388.19,10618.75,10550.16,0.803371803,0.802623319,0.806880219,0.793948428,,,,,,,,,,,,
10550.16,10416,10388.19,10677.38,0.863778441,0.815263033,0.81952153,0.806586924,,,,,,,,,,,,
10677.38,10550.16,10416,10642.68,0.921060286,0.876239086,0.880505289,0.867557103,,,,,,,,,,,,
10642.68,10677.38,10550.16,10561.97,0.905436327,0.934060892,0.938334402,0.925373338,,,,,,,,,,,,
10561.97,10642.68,10677.38,10584.48,0.86909599,0.918289656,0.922561172,0.909603621,,,,,,,,,,,,
10584.48,10561.97,10642.68,10644.36,0.879231301,0.88160676,0.885873641,0.87292426,,,,,,,,,,,,
10644.36,10584.48,10561.97,10587.09,0.906192761,0.891837611,0.896105785,0.883154125,,,,,,,,,,,,
10587.09,10644.36,10584.48,10604.44,0.880406475,0.91905322,0.923324833,0.910367112,,,,,,,,,,,,
10604.44,10587.09,10644.36,10551.87,0.888218454,0.893023863,0.897292187,0.884340262,,,,,,,,,,,,
10551.87,10604.44,10587.09,10341.41,0.864548382,0.900909481,0.905178801,0.892225121,,,,,,,,,,,,
10341.41,10551.87,10604.44,10055.65,0.769787046,0.877016285,0.881282586,0.868334227,,,,,,,,,,,,
10055.65,10341.41,10551.87,10182.33,0.641121269,0.781361693,0.785615906,0.77268885,,,,,,,,,,,,
10182.33,10055.65,10341.41,9923.11,0.698159975,0.651483063,0.655720864,0.642822734,,,,,,,,,,,,
9923.11,10182.33,10055.65,9893.99,0.58144405,0.709059438,0.713304514,0.700393561,,,,,,,,,,,,
9893.99,9923.11,10182.33,10025.34,0.568332532,0.591243304,0.595473492,0.582588779,,,,,,,,,,,,
10025.34,9893.99,9923.11,10031.46,0.627473944,0.578008191,0.582236708,0.569354941,,,,,,,,,,,,
10031.46,10025.34,9893.99,10058.46,0.630229524,0.637707093,0.641943153,0.629048091,,,,,,,,,,,,
10058.46,10031.46,10025.34,10040.5,0.642386494,0.640488648,0.644725059,0.631829378,,,,,,,,,,,,
10040.5,10058.46,10031.46,10066.32,0.634299858,0.652760215,0.656998177,0.644099763,,,,,,,,,,,,
10066.32,10040.5,10058.46,10184.52,0.645925524,0.64459735,0.648834281,0.635937685,,,,,,,,,,,,
10184.52,10066.32,10040.5,10147.36,0.69914604,0.656332604,0.660571018,0.647671808,,,,,,,,,,,,
10147.36,10184.52,10066.32,10235.96,0.682414446,0.710054798,0.7143,0.701388826,,,,,,,,,,,,
10235.96,10147.36,10184.52,10405.21,0.722307321,0.693165486,0.697408554,0.684501141,,,,,,,,,,,,
10405.21,10235.96,10147.36,10374.36,0.798513518,0.733434406,0.737682563,0.724766181,,,,,,,,,,,,
10374.36,10405.21,10235.96,10359.06,0.784623053,0.810358951,0.814616829,0.801683315,,,,,,,,,,,,
10359.06,10374.36,10405.21,10425.46,0.777734103,0.796337549,0.800593655,0.787663264,,,,,,,,,,,,
10425.46,10359.06,10374.36,10507.52,0.807631246,0.789383661,0.793638889,0.780710046,,,,,,,,,,,,
10507.52,10425.46,10359.06,10590.59,0.844579432,0.819562626,0.823821667,0.810886104,,,,,,,,,,,,
10590.59,10507.52,10425.46,10617.11,0.881982379,0.8568591,0.861122854,0.848178984,,,,,,,,,,,,
10617.11,10590.59,10507.52,10640.71,0.893923226,0.894614621,0.898883146,0.885930868,,,,,,,,,,,,
10640.71,10617.11,10590.59,10641.31,0.904549319,0.906668027,0.910938075,0.897983112,,,,,,,,,,,,
10641.31,10640.71,10617.11,10705.87,0.904819473,0.917394286,0.921665689,0.908708337,,,,,,,,,,,,
10705.87,10641.31,10640.71,10705.32,0.933888141,0.917666987,0.921938425,0.908981013,,,,,,,,,,,,
10705.32,10705.87,10641.31,10856.74,0.933640499,0.947009668,0.951284814,0.938320866,,,,,,,,,,,,
10856.74,10705.32,10705.87,11031.08,1.001818593,0.946759691,0.951034806,0.938070914,,,,,,,,,,,,
11031.08,10856.74,10705.32,11105.34,1.080316604,1.015580457,1.019864268,1.006885049,,,,,,,,,,,,
11105.34,11031.08,10856.74,11272.33,1.113752776,1.09481842,1.099112244,1.086115378,,,,,,,,,,,,
11272.33,11105.34,11031.08,11348.62,1.188941389,1.128569775,1.132867864,1.119863481,,,,,,,,,,,,
11348.62,11272.33,11105.34,11589.64,1.223291585,1.204467144,1.208774825,1.195753538,,,,,,,,,,,,
11589.64,11348.62,11272.33,11632.04,1.331812811,1.239141139,1.243453201,1.230424192,,,,,,,,,,,,
11632.04,11589.64,11348.62,11728.08,1.350903758,1.348685327,1.353011232,1.339957826,,,,,,,,,,,,
11728.08,11632.04,11589.64,11867.09,1.394146554,1.367956233,1.372284573,1.359226875,,,,,,,,,,,,
11867.09,11728.08,11632.04,11844.65,1.456736943,1.411606651,1.415940507,1.402873088,,,,,,,,,,,,
11844.65,11867.09,11728.08,11629.75,1.446633149,1.474787041,1.479128881,1.466047391,,,,,,,,,,,,
11629.75,11844.65,11867.09,11643.53,1.349872667,1.464588006,1.468928557,1.455849338,,,,,,,,,,,,
11643.53,11629.75,11844.65,11454.76,1.356077225,1.366915422,1.37124363,1.358186164,,,,,,,,,,,,
11454.76,11643.53,11629.75,11467.96,1.271081988,1.373178466,1.377507466,1.364448605,,,,,,,,,,,,
11467.96,11454.76,11643.53,11379.4,1.277025396,1.287382033,1.29170019,1.278660438,,,,,,,,,,,,
11379.4,11467.96,11454.76,11577.76,1.237150532,1.293381465,1.297700381,1.284659292,,,,,,,,,,,,
11577.76,11379.4,11467.96,11463.18,1.326463744,1.253130725,1.257444555,1.24441243,,,,,,,,,,,,
11463.18,11577.76,11379.4,11520.62,1.274873162,1.343285838,1.34761106,1.334558857,,,,,,,,,,,,
11520.62,11463.18,11577.76,11542.98,1.300735992,1.291208943,1.295527585,1.28248698,,,,,,,,,,,,
11542.98,11520.62,11463.18,11607.84,1.310803765,1.317315566,1.321637507,1.308591087,,,,,,,,,,,,
11607.84,11542.98,11520.62,11393.97,1.34000751,1.327478242,1.331801466,1.318752784,,,,,,,,,,,,
11393.97,11607.84,11542.98,11376.12,1.243710794,1.356957273,1.361284223,1.348228974,,,,,,,,,,,,
11376.12,11393.97,11607.84,11179.97,1.235673685,1.259752827,1.264067493,1.251033894,,,,,,,,,,,,
11179.97,11376.12,11393.97,11207.79,1.147355544,1.251639957,1.255953599,1.242921806,,,,,,,,,,,,
11207.79,11179.97,11376.12,11133.35,1.159881726,1.162489295,1.166791671,1.153779733,,,,,,,,,,,,
11133.35,11207.79,11179.97,10899.71,1.126364507,1.175133554,1.179437528,1.166422774,,,,,,,,,,,,
10899.71,11133.35,11207.79,10923.9,1.021166187,1.141300389,1.145600087,1.132592869,,,,,,,,,,,,
10923.9,10899.71,11133.35,11146.27,1.032057932,1.035110429,1.039396708,1.026413139,,,,,,,,,,,,
11146.27,10923.9,10899.71,11283.87,1.132181843,1.046104844,1.050392512,1.037406495,,,,,,,,,,,,
11283.87,11146.27,10923.9,11413.12,1.194137368,1.147172561,1.151473001,1.138464475,,,,,,,,,,,,
11413.12,11283.87,11146.27,11407.87,1.252333238,1.209712103,1.214020446,1.200997991,,,,,,,,,,,,
11407.87,11413.12,11283.87,11404.95,1.249969382,1.268456549,1.272772315,1.259736778,,,,,,,,,,,,
11404.95,11407.87,11413.12,11276.66,1.248654629,1.266070411,1.270385876,1.257350869,,,,,,,,,,,,
11276.66,11404.95,11407.87,11310.9,1.190891007,1.264743264,1.269058561,1.25602385,,,,,,,,,,,,
11310.9,11276.66,11404.95,11374.03,1.206307847,1.20643514,1.210743069,1.197721344,,,,,,,,,,,,
11374.03,11310.9,11276.66,11141.29,1.234732646,1.221997305,1.226307201,1.21328201,,,,,,,,,,,,
11141.29,11374.03,11310.9,11331.35,1.129939557,1.250690047,1.255003568,1.241971987,,,,,,,,,,,,
11331.35,11141.29,11374.03,11296.62,1.215515627,1.144909139,1.149209293,1.136201271,,,,,,,,,,,,
11296.62,11331.35,11141.29,11294.98,1.19987816,1.231291881,1.235602951,1.22257569,,,,,,,,,,,,
11294.98,11296.62,11331.35,11301.62,1.199139737,1.21550701,1.219816085,1.20679234,,,,,,,,,,,,
11301.62,11294.98,11296.62,11328.47,1.202129451,1.214761626,1.219070607,1.206047027,,,,,,,,,,,,
11328.47,11301.62,11294.98,11233.56,1.214218883,1.217779522,1.222088885,1.209064633,,,,,,,,,,,,
11233.56,11328.47,11301.62,11221.51,1.171484879,1.229982914,1.234293818,1.221266849,,,,,,,,,,,,
11221.51,11233.56,11328.47,11271.5,1.166059268,1.186846083,1.191151537,1.178134174,,,,,,,,,,,,
11271.5,11221.51,11233.56,11276.51,1.188567675,1.181369328,1.18567409,1.172657947,,,,,,,,,,,,
11276.51,11271.5,11221.51,11432.74,1.190823468,1.204089907,1.20839754,1.195376337,,,,,,,,,,,,
11432.74,11276.51,11271.5,11414.86,1.261167303,1.206366965,1.210674885,1.197653175,,,,,,,,,,,,
11414.86,11432.74,11276.51,11596.08,1.253116687,1.277373888,1.281690781,1.268653257,,,,,,,,,,,,
11596.08,11414.86,11432.74,11655.64,1.334712474,1.269247383,1.27356325,1.260527536,,,,,,,,,,,,
11655.64,11596.08,11414.86,11676.59,1.361529851,1.351612323,1.355938598,1.34288454,,,,,,,,,,,,
11676.59,11655.64,11596.08,11773.9,1.37096276,1.378682491,1.383012187,1.3699521,,,,,,,,,,,,
11773.9,11676.59,11655.64,11894.96,1.414777383,1.388204318,1.392535217,1.37947301,,,,,,,,,,,,
11894.96,11773.9,11676.59,11905.92,1.469285638,1.432431955,1.436768443,1.423696385,,,,,,,,,,,,
11905.92,11894.96,11773.9,11977.74,1.474220468,1.487454026,1.491797466,1.478713155,,,,,,,,,,,,
11977.74,11905.92,11894.96,12004.59,1.50655801,1.492435373,1.496779443,1.483694022,,,,,,,,,,,,
